,AllR/AraC/FucR,ArcA-1,ArcA-2,ArgR,AtoC,BW25113,Cbl+CysB,CdaR,CecR,Copper,CpxR,Cra,Crp-1,Crp-2,CsqR,CysB,DhaR/Mlc,EvgA,ExuR/FucR,FadR,FecI,FlhDC,FliA,Fnr,Fur-1,Fur-2,GadEWX,GadWX,GcvA,GlcC,GlpR,GntR/TyrR,His-tRNA,Leu/Ile,Lrp,MalT,MetJ,Nac,NagC/TyrR,NarL,NikR,NtrC+RpoN,OxyR,PrpR,PurR-1,PurR-2,PuuR,Pyruvate,RbsR,RcsAB,RpoH,RpoS,SoxS,SrlR+GutM,Thiamine,Tryptophan,XylR,YgbI,YiaJ,YieP,YneJ,Zinc,crp-KO,curli,deletion-1,deletion-2,duplication-1,e14-deletion,efeU-repair,entC-menF-KO,fimbriae,flu-yeeRS,fur-KO,gadWX-KO,insertion,iron-related,lipopolysaccharide,membrane,nitrate-related,proVWX,purR-KO,sgrT,thrA-KO,translation,uncharacterized-1,uncharacterized-2,uncharacterized-3,uncharacterized-4,uncharacterized-5,uncharacterized-6,ydcI-KO,yheO-KO
b4045,-0.00519304194121,-0.0015388677336199998,-0.0126956402441,0.0184088416674,0.0031248362718200003,-0.0125321033261,-0.0131993888041,-0.0201912589134,-0.0005645205802999999,0.00381837183398,-0.012269510678399998,-0.0261932037497,-0.0193531999065,0.00290398311395,-0.0129836734595,0.00493294255476,-0.0284535281757,-0.028885614084400005,0.020961215066,-0.00111366535321,0.0217054470494,-0.000523778427031,0.0024118135519,-0.0094816439764,-0.0109833411292,-0.02061797684,-0.00458417937379,-0.00391572579908,-0.0008025773879360001,-0.016424003281,-0.00388298124774,0.00350713872411,-0.0168336172416,-0.0367078754095,0.0767631415508,0.0063787243118,0.0136594662091,0.0031545125616500003,-0.016854618359299998,0.012859643966899998,0.0417352471263,-0.0196229443591,-0.0148081988198,0.0148625277765,0.00418516498282,0.00015616757470200002,-0.007121342911060002,0.0119141960328,-0.006747258389859999,-0.00379682534404,0.00890686832506,0.0450213342062,-0.0250106990173,0.00887910282771,0.00447706429828,-0.0059466834565000005,0.00982600500747,-0.0078774675684,-0.00366104952938,0.00941561580017,-0.00581112561869,0.006259388992859999,-0.00927161474716,-0.04258300776980002,-0.00361069266694,-0.00987919566301,-0.010587604867,0.0255985417528,0.0272630066929,0.0086030782493,-0.0151791016656,0.012168312461899998,-0.0110589423936,-0.0104477630275,-0.0006809440165460001,-0.0440021347695,0.000318647134122,-0.00877865852144,-0.00609696351018,0.016483949639900002,0.004700884314170001,0.00498987365677,-0.000710584325344,0.00196090157953,-0.00752762887338,0.007321307022180002,0.0215892267277,-0.0475013421399,0.00679416399358,-0.00183876701962,0.0102301925388,-0.0237868304453
b4046,-0.00125921368222,-0.0183496432075,-0.0013341206477,0.0117778315425,-0.00323053661275,-0.00204581101434,0.00932724487045,-0.0055699678515,-0.0120513669243,0.005787186229289999,-0.00190825643201,0.00059538011096,0.00984604588372,-0.004915281350340001,-0.00614988906611,-0.0034087627333400003,-0.013161611498700002,0.0012957933599000002,-0.013453414532000002,0.00152762350329,-0.00374530773984,-0.0066051165354,0.0048679518156400006,0.0135543481526,-0.00845484045751,0.0073580376563,-0.00268611710452,-0.00971983109871,0.0211594978638,0.00846605872365,0.00230178953849,-0.00141261581908,-0.0032007429346,-0.007284251690100002,-0.00142858598576,0.00207981987784,-0.0062045190001,0.00112967985834,0.00173847790331,-0.00679861966925,0.00241424817535,-0.0059920661138500005,0.0171322424675,-0.00528393383361,-0.0120794879248,0.00443022036588,0.00460137097438,-0.00585156393168,-0.0192486618071,-0.00126223709743,-0.00989195067022,-0.0110704565791,0.00824785108061,-0.0016018323817600002,-0.005653495054189999,0.0147793517297,-0.00224140806874,-0.00142821688378,-0.006230980902,0.00422273863346,-0.011283558041700002,0.00047382378357,-0.00613337830959,0.00330744459132,0.00143046674268,0.00460923276715,-0.00106232171724,0.0104410763558,-0.00498159741738,-0.0018123292044,-5.93431821599e-05,0.00327502320185,-0.00268800042043,0.0006205065919480001,0.0266993701145,-0.00421028504558,0.00149688209778,-0.00939464123566,-0.00928534796217,-0.0007015733414589999,-0.0150042198596,-0.00118308898052,0.00495613820825,-0.00102759502065,-0.000709111143414,-0.00376215510836,-0.00318239399415,0.0192508553454,-0.00847313288393,-0.0070892026189799985,0.007393975912390002,-0.0120501709149
b4049,-0.00377956590694,-0.00372006824651,2.66761997672e-05,-0.00265178619773,-0.008477846099949999,0.00701852014459,-0.0039856768802300005,-2.80207493389e-05,0.0027183413055399995,0.000533168153852,0.0007744752529269999,0.0020294452291,0.0036763359824,-0.00284239122147,0.00398053092312,0.00445364102882,-0.0155736564979,-0.00525435424713,0.0059523299863,-0.0061717407112,0.0165121669101,-0.00634887012545,0.00313966885999,-0.0138049806024,-0.00439822204428,0.00214244056082,-0.00242658013599,-0.0041496646998200005,0.0115937005512,-0.00401990364162,0.00381001056706,0.00354027506527,0.00506522533093,-3.54851104185e-05,-0.00678425073708,0.0008787045759349999,-0.0124527584963,-0.000259617680213,0.0126012615065,0.0027120669900900004,0.005257089031539999,-0.00212424686731,0.0015945063325399998,-0.000748091416852,-0.00525315097801,0.000930095822727,0.00564083108447,-0.00209720595842,-0.01533235523,0.00323489793703,0.00225848828016,-0.0111275898826,1.11313591216e-05,0.00413650937917,0.000223681446031,0.00033144493997900004,-0.0104400808317,0.004795905113939999,-0.0071938048249900015,0.00175579027681,0.008054834808939999,-0.00037948195234,-0.005848087447020001,0.011418794703600002,0.00154736279699,-0.00229456734401,8.16421852951e-05,0.000967328896085,0.0113462574231,-0.004831173433510001,-0.00146473665157,-0.00901046225684,0.012369405726700002,-0.00307479576283,0.0013489728975699998,-0.00148253809046,-0.00135438587717,0.0028412344162300003,0.00280497839225,0.00488425744175,-0.010806951872100002,-0.0008500604412809999,-0.00815295192517,-0.00116837767116,-0.00312985090088,-0.006692081573020001,0.00797523299292,-0.015080773187,0.0345610830175,0.00077973022671,0.00321138853904,0.006015702318109999
b4050,-0.00198580392912,-0.00405282837776,0.0254932775983,0.00809461249003,0.00163461199717,0.0763266573334,0.0576771921515,0.0011832793505599998,0.0237731607868,-0.0229569195143,0.021288560462,0.024146194909200003,-0.00311042646617,-0.008766735668280002,0.0216853701165,0.00683651374742,-0.00383911870833,0.0085079744649,0.00785313319322,-0.0176622907283,-0.00981736146605,-0.00991429921592,0.0139257059835,0.010612120223999998,-0.00332596101684,0.0048225614341,0.000163497551561,-0.000796477383633,-0.0188884804393,0.0267836274192,0.004933998709659999,-0.0200744442197,0.00033782907683,-0.0111814256403,0.00283706271022,-0.0219502258665,-0.021816054401,0.0232201893388,0.00428671396274,-0.0014990241029,0.010019169839,-0.0006577764350399999,0.00186380835302,0.00299871671948,0.0144004195324,-0.000942894457618,-0.0153330467554,0.0185726870647,-0.00979976488827,-0.008422840775479999,0.0073160646262,-0.00947097963549,0.0013565426182000002,-0.00692127386799,-0.00857272467307,0.00473445865274,-0.00725071865039,0.00272803890171,-0.0054917109712700005,0.0149578416544,0.00274856355177,0.0142214737732,0.0110389875111,0.0119205112376,0.00329069559064,-0.00818891739151,0.0138417230768,-0.00787858125226,0.0484166298377,0.012842878157200002,0.0289496813023,-0.0216353319675,-0.0013867494357,-0.0635091646075,0.000804499401259,-0.00410005092069,-0.021483399798400003,0.000935140472951,0.00126849029242,-0.00506616377308,0.0131457977051,0.022166520150700003,0.0166756109607,-0.00212680303844,-0.008399747818819999,-0.0088934337965,0.00930900932341,0.00808818429007,0.00702465612181,-0.00419554915941,0.00866599096327,0.0988654892674
b4051,0.0030210183080500003,0.00219555689508,0.00645301379953,0.005545499036300001,-0.00103386653289,0.00161489150131,-0.00494734598686,0.000372580131226,0.00696474362419,0.00162935385924,-0.0110548116804,-0.00202345047415,-0.00278875346463,-0.000355478753764,0.00446804192694,-0.00128240222626,-0.0018362531519000003,0.00959916829961,0.00249337217997,0.00104761611866,-0.007952934353939999,-0.0017618360155,-0.00162670996946,-0.0047048390461,0.00100203468746,0.0064950304756700005,0.00614666018834,0.0105582002354,-0.00209201526815,-0.0105575599503,0.00598892218097,0.00981180301477,0.000571058190729,-0.00512274649416,-0.000921188292507,0.00211075177434,-0.00512155004467,0.0033108348207,-0.00109231384146,0.00755520133865,0.008296702867049999,-0.006437703116489999,0.00614238932303,-0.00296159845617,0.00767664562539,-0.0148630420194,0.00157911281235,-0.000286084987467,-0.0042140261870500005,-0.0091763543668,0.010305224111,0.0164179887783,0.0313098743261,0.0149749619192,0.0057599402391,-0.00388070858696,-0.00407133070139,0.00421446294643,0.00343737164582,-0.0010749241776800002,-0.000522259160295,0.00210204036984,0.00088865385328,0.0155477176138,0.00299815068806,0.00074813594023,-0.00435104304491,0.00609842910788,-0.000824570761366,0.00363604528429,-0.00323117294712,-0.00260688380522,-0.005045327238659999,0.00243604446865,0.0113185931734,-0.000468635995101,0.00150917152106,-0.0017025039931099998,0.00290475030506,0.0031391370678400003,-0.015522196147700004,-0.00252146727945,0.007413566161689998,-0.00766809458737,0.00338583082739,0.00592297390509,-0.017813397175799998,0.00157785080729,-0.0133204532245,-0.00351968820412,-0.0051904761225200005,-0.00282421287229
b4052,-0.0044667495685900005,-0.000241252210629,0.006419407286189999,-0.00415444367711,-0.00190279358121,-0.00561545958109,-0.00580773020518,-0.00362394925032,0.00939062297433,-0.00238974579068,-0.00123461189025,-0.006405773058859999,0.000108205663834,-0.00229617379291,-0.000324584851499,-0.00618125148492,-0.00400996524155,-0.00116436150845,-0.00124023463225,0.0028228665555300003,0.00225897729274,-0.0008329044595830001,-0.00254046730359,-0.00425651291724,-0.007678616695770002,0.00297647101848,-0.00326274960806,0.000735074870618,0.00197940294843,0.0007536957353430001,-0.005901989107560001,0.0081848656236,0.0050376508035,-0.00567704602375,0.000543528618925,-0.00193147771059,0.00207032702262,-0.006464059402010001,-0.00250432727466,-0.00366033266806,-0.00225958720937,-0.00181398321166,-0.004378898049560001,-0.00587704657242,0.00172801241883,0.000130998970253,0.00289054592472,-0.00721917290593,-0.017642953130400003,-0.00161019087195,-0.00185550769483,-0.00552295087764,-0.0027188395027700003,0.00462203549802,-0.00367670184875,0.0007164126629179999,-0.00558891501508,0.005663496537779999,0.0004304643794459999,-0.0007349153414460001,0.0007616775444,-0.00449423442133,-0.00349731127797,0.0058782178819600005,-0.00286208312755,-0.00188441593215,-0.000616311424323,-0.0110139181845,0.011754468591799998,-0.00029338374185900005,0.00169048272246,-0.00760768142062,-0.00933406408097,0.0012804007528199998,-0.0026202802685500004,-0.0110361986796,0.0012651428043,0.006892237275520001,0.00014278955105,-0.00709458610134,-0.011130893391499998,-0.000320529107852,-0.0031736346742,0.00035169252552199985,-0.00515572583899,0.00206659239504,0.0023486366572,-0.00361761341319,0.0304344479315,-0.004380945505229999,-0.00384673448879,0.003566350192530001
b4053,-0.00058460883275,-0.000545001630081,0.00929919098771,-0.00582299949502,0.00235719918589,-0.00119792512465,-0.00751951687529,-0.00635299245556,-0.00509304359904,-0.00392136237177,-0.00152469475398,-0.00478426139477,-0.00465714477947,-0.00108757999496,-0.00672401713294,-0.007356641524689999,-0.00466617801316,-0.0019978089921800003,0.00341876999626,-0.00310622475876,0.00231526730102,-0.00298616566395,0.000203552731156,0.005188319294819999,-0.000958476977746,0.00129325378734,-0.00530560187697,0.0096757748717,0.00527308282303,0.00443484518633,-0.004128176753869999,-0.00342838616956,0.004377971662569999,-0.0061966573550800005,-0.00389406592529,-0.00706741794522,-0.00348304339315,-0.00909951719811,0.0004928424701569999,-0.00490936855704,-0.00627340314276,-0.008937953550870001,0.00268063631505,0.000105114047776,0.00126076699954,0.00489336388217,0.009434628734709998,0.00454681609753,-0.0117524244646,-0.00413305624131,-0.0102290644873,-0.005270676686560001,0.0014468168598399998,0.0151094513114,-0.00282564309794,0.00224444763723,-0.00672675815066,0.00170926295642,-0.0029281195282300004,-0.00819375044982,-0.00465130176107,-0.0071617463022499986,-0.000448054692928,-0.00496348189395,-0.0027089719190700003,-0.00254449082403,0.000159491592151,-0.00190167686887,0.00232330495642,-0.00388539429359,0.00721705360682,0.00360450529836,0.00399711266497,-0.00977570086748,-0.00956182443723,0.00733431805299,0.00246020599648,-0.00193466346886,-0.008751051524770001,-0.00863109365889,-0.0145777332457,0.00212127334438,0.0041078179767,0.00275956845285,-0.0029897974437,-0.00358952185396,0.00547516434443,-0.0140419022942,0.0107164737641,-0.00483030927794,-0.00113341756761,-0.0122561742139
b4054,0.00388139239007,-0.00231843074802,-0.00373196368816,-0.00802409350831,0.00361327323225,-0.0025177320061,-0.00415389088882,-0.00478706765494,-0.00118933545348,0.00998159374201,-0.0148176232314,0.0016590907139200002,0.00426696631403,-0.00273310067266,-0.00604663141492,-0.0101070703761,0.00213949388699,0.008423855452590001,-0.0140857522917,0.00528720841759,-0.010835710682299998,-0.005421280630880001,0.00259853788695,-0.00499730080407,-0.00313138924971,-0.0005750021068130001,0.00245245911758,0.00434544363342,0.00394792947544,0.00822011085412,0.00498515483153,-0.0607867250837,0.00825637937448,0.00668379398098,-0.0151286427818,-0.006156528121,-0.0134875735506,-0.0028513359713800003,-0.00329425739347,-0.0109010373869,-0.00581225975598,0.00385786176009,-0.00402824013968,-0.007063642392770002,0.005440939022479999,0.00133576010142,-0.00172201461077,0.005119771226939999,0.0013841752777000002,0.005851318440149999,0.009197494698,0.00695395309902,-0.00409237869035,0.00372384419179,-0.004758755107520001,0.0267803436094,0.0067022529154,-0.00518014126974,-0.0064706054617300005,-0.00144946248838,-0.0038828844090700006,0.006680123708839999,0.00332845777467,0.0179173292956,-0.00343032472591,-0.00169412574345,-0.00780459922932,-0.000969335018511,-0.00244771934971,-0.012553690831,0.00264400175692,-0.007831903566779999,0.00923294309611,0.00950270668589,-0.00952265627477,0.00817558555676,-0.00305319876234,0.00403209360834,0.0032432227014600004,-0.0100807640319,-0.00500406822546,0.00971320136536,0.00466815586881,-0.0005513605267929999,-0.00718528099101,0.0102042441093,0.00400773352059,0.0292259124271,-0.017580164071500003,-0.0140309189938,-0.00790341968095,-3.91301890707e-05
b4055,-0.0111256219258,-0.0102311276296,-0.00595100033627,-0.00975220460898,-0.0207086727755,0.005289598279350001,-0.00853517470505,0.0160932272098,-0.00936225500902,-0.000414123257493,-0.0224212775268,0.00930741455983,0.0728852460229,-0.00383518740476,0.00231046733589,-0.00324022498289,-0.003911715561059999,0.00806675655229,0.00679638383665,-0.00529452592938,-0.00550896172397,0.00722143088635,-0.0006508811417200001,0.0054407785546,0.004763566647560001,-0.0039621111441,0.00322174323247,0.0224347259085,-0.00347358923924,0.00299937031548,0.0165952211592,0.021326248251400004,-0.0114045554274,0.0185994061495,0.0369396801616,0.00597783571187,-0.00977964937745,0.000323790982851,-0.0007331312388710001,-0.0217224292719,-0.0005949848525880001,0.00406697707065,-0.00188450000947,0.00183558103392,-0.00199473026629,0.00315585825704,-0.00589329143639,0.0198017499238,0.00235759653782,-0.00361262089007,-0.00585269492566,-0.00360440577947,-0.00896627179684,0.005819527513689999,0.00480442947412,0.00277578197201,0.00635778926666,-0.00801265538845,-0.00412146224159,-0.0054623249070900005,-0.027005163865900003,-0.000104246074227,-0.0238093595847,0.00177887202545,0.010508110415,-0.0133405872951,-0.0134458005026,-0.00398139124813,-2.07677568047e-05,-0.0065750463273100005,0.00382466738018,-0.0175048692495,-0.00364525052877,-0.0011315449297200002,0.00504720042374,-0.0109806769634,0.0295546188748,-0.00169504205421,0.0016360198521800002,-0.00239001472253,-0.010890799733799998,0.00752904061751,-0.00550173841677,0.0140729131083,-0.0014361608616600002,-0.011977919852200002,-0.0276630434344,-0.00202742255385,-0.005010692678,0.0205676858006,0.012072446059299998,0.0054650623262600005
b4056,-9.53174569688e-05,0.00167641672043,0.00365696139435,-0.005155355869119999,-0.015035983848700004,0.0070044632565,0.0188116141765,-0.00131439764928,0.005470446324520001,0.0024582999879899994,-0.00724084579516,-0.00249492698946,0.00982472516285,-0.0047778307622,-0.0159368077924,9.40889811743e-05,0.0067809499747200006,0.00632483924811,-0.0210096895513,-0.00248534434059,-0.00160164682832,-0.00178999577865,-0.000121247761733,0.0104909080015,0.00184789041453,-0.00480236698014,0.03010098778,0.00995483305557,0.0031062794993900003,-0.00440173276361,0.00230291581295,-0.00950417331727,0.00352641943188,-0.0070530042593000015,0.0148194385396,-0.004336934773479999,-0.000168741036461,0.0007972525172010003,-0.00483988273501,-0.00125396587502,-0.00423349336489,-0.00250415279618,0.0139910893313,0.004217273360340001,-0.005373106808279999,0.000343182945622,0.00772987903864,-0.00463265332597,-0.009842726517690002,0.00917575236181,-0.00683145242753,-0.0138360752955,-0.00281016506296,-0.013510427138399998,0.00237955117521,0.000514993556354,-0.00303543509525,-0.012000857785,0.007871130059879999,0.00226980650512,-0.000417658443772,0.008013667574129999,0.00266319754679,0.00219392693191,0.0028961982260300003,-0.00252353606384,-0.00531871789802,-0.00404985540923,-0.0030836890901,0.00916814266995,-0.004561851838130001,-0.006232076738419999,-0.00165080326809,0.003429964263760001,-0.00897241275479,-0.0105773108372,-0.0093751887918,-0.00374340907821,0.00256030826363,-0.000966566126606,-0.0107363633948,2.37874809559e-05,0.00803728970404,-0.0101668953883,0.00220343731312,0.00919904461562,0.00438917241029,0.0265696047868,-0.0210043882331,0.0029808278119099994,0.00315492157172,0.00366755090952
b4057,0.0013449323246300007,0.00908446614923,0.00441286271371,-0.008438081350840001,-0.0114520927397,0.018773710069,0.0041197022975500005,-0.00458354538692,0.0112829114237,0.00220963521933,-0.017367115523900002,0.00231876364512,0.0150534699807,-0.0055535039985,0.00773683179545,-0.00396464299585,0.00238535304589,0.0088689816928,-0.011452541996899998,-0.00144862910756,-0.000993731366722,-0.00686101026973,0.00574627558555,-0.00487523697768,-0.00809678777532,0.005871896834909999,0.0272146131512,0.0187379450151,0.00156856104384,0.0007962497937999999,0.00014959072290600002,-0.011216104058299998,0.00709593072164,-0.00450613264999,-0.00357721188492,-0.0104005309433,0.000223747093474,-0.00845754006301,0.003916348691989999,-0.00248098109673,-0.000457040041008,-0.00376908662132,-0.00397240251955,0.0114653074593,0.007130270220239998,-0.00996888883875,-0.0115111260133,0.00457096046316,-0.0176354376516,0.00078862786412,-0.000576093505965,0.0017427897939700002,-0.006185731004539999,0.012734746969700004,0.00351208305736,0.0108197947224,-0.00515270123512,0.00539540391155,7.773966342300003e-05,0.0110289726594,-0.00534601027865,0.00251254690327,-0.0082795972066,-0.00929094344451,0.00250454742814,-0.00198275980415,0.000159902307225,-0.0112114501969,0.00104353007565,0.0035705031080100007,0.0012675496049,-0.000271362739571,-0.00692867225558,0.00595498717067,-0.0195619812289,-0.00957120185395,0.000841736864792,-0.00776867642124,0.00531530222037,0.00850913097726,-0.00815839924951,0.00421079442356,0.000287741443112,0.010117627945399998,0.005274067879189999,0.000816354402643,0.00946461381422,-0.00759993433474,-0.00877522354923,-0.00613405215777,0.00176641853892,0.00412092013195
b4058,-1.5670041803599999e-07,-0.00477156757425,-0.00192082436213,-0.00148606639855,-0.00694642084773,0.00121271081381,0.00032010791066100004,0.0039928931633,0.00851126773351,0.00271453784922,-0.0057549182734700005,-0.00426875129081,-0.0111770912866,-0.0082015878861,0.0005935580685090001,-0.00264817645959,-0.00602671405878,0.0015097199901300002,0.00364471407859,-2.51780340962e-05,0.00406379008987,8.63382321221e-05,-0.00497139966986,-0.00454868513029,0.0014740260160999998,-0.0011133539826400005,-0.000471459248773,0.0113329581897,-0.00745862062072,0.006467417142800001,0.0015939852381500002,0.020771401671400003,0.00755229488915,0.0102805074413,-0.000532812053452,0.00858416715989,-0.00186927461033,-0.000489012044185,0.0112691051886,-0.00797073869148,-0.00857555473431,-0.0039377148678,0.00546015631482,0.0074105210624500015,0.00285928680844,-0.00988066617484,0.007661888016529998,-0.00105476260414,0.00887743281415,0.000248374084626,-0.00156056717439,-0.00503249292828,-0.000210988497928,0.00354482965747,6.35122850862e-05,0.00639809072936,-0.000546855584234,-0.00325553204386,-0.004936836166720001,0.005143023475680001,-0.000293018199019,0.002494814373,0.00629952877848,-0.00479989811917,-0.0008443141246030001,0.00168032770271,0.0006419839824290001,0.00023856588555,-0.0109658200533,-0.00402273488494,-0.004611199633,-0.000706727959244,0.0273591999427,0.00682493507802,0.0008007940301290001,0.005280322475140001,-0.00728483659367,-0.00438241671663,0.00113146008102,0.0270750920865,-0.00510631657451,-0.00363179629875,-0.0121496863268,0.00237612380326,0.00690375328779,-0.0112539740741,0.0129230730465,-0.0162256921734,0.0112929890831,-0.0191959315544,-0.0009898268246849998,-0.000203122473328
b4059,-0.0031702113828100003,-0.0048255461203,-0.00717934959705,0.00027368472843,0.004317861138749999,0.00267563323362,-0.0141720555363,-0.00227149906496,0.0100917915847,-0.00911963767724,0.00155214505174,0.000485013266697,0.0167432076248,-0.0137836705703,-0.000896501184168,0.002459913533,-0.0031287746844,-0.005197956747390001,-0.000468433854232,-0.00402776776076,0.00223292125498,-0.000136729492967,-0.00197466462964,-0.00809507512655,-0.0025450626820100004,0.00696112713042,-0.00107349683563,0.00205435847377,0.00193257804658,0.00577232519751,-0.0008093868136989999,0.000542495397871,0.00033414006179600003,-0.0100749834323,-0.000420987271516,0.00557121725673,-0.00318819399211,0.00247050409475,0.0129998168434,-0.00305841445342,0.00444369059284,-0.0060914533973400005,0.00213150868657,-0.0112215356452,0.00277798804773,-0.00965218697022,0.0105064728234,-0.00330840122008,0.0135915625017,-0.0015059585458900007,0.008553305073279999,-0.0149216202093,-0.00616515567557,0.000737005852764,-0.00829005864777,-0.00284597477179,0.00320833948989,-0.005619192163430001,-0.00376242109412,0.008857393044200001,0.00175642537942,0.00140124460822,0.00710411347233,0.00710656038632,0.000939581763898,0.00143250596514,-0.0023003253867,-4.73289312958e-05,-0.0214612579145,0.006232250672350001,-0.000397246854853,-0.00810046431592,0.00128435161482,0.0167187614231,-0.00278351282656,-0.00748067614187,-0.00961282454683,-0.00446115439652,-0.00512594443667,0.0236914149882,-0.00528451069894,-5.66324397993e-05,0.0020162684052,0.00231619450801,-0.00780339740207,-0.00337029545673,6.8167811214e-05,-0.00483033813119,0.00315604522049,-0.0206005613185,-0.00520708193959,0.000988753425782
b4060,0.018292917169400003,-0.00308679926865,-0.00132508497074,0.000514830719723,-0.00666609894925,-0.00404872730666,0.0363938253923,-0.0173165022152,0.007059050345600002,0.00198426432403,-0.023787481600700003,-0.0147814534032,-0.0355252050595,-0.0113375246146,-0.00484066221573,0.00306759559892,-0.00910566609581,-0.0120032791925,-0.0290263690672,0.013144535917,-0.00238788677644,0.011213392160200002,-0.0168753756542,0.00373225872109,-0.00237525256165,0.0028113458121500003,0.0118828165225,-0.00238385156963,-0.0232536432322,0.018029194601900004,0.00104445105686,0.0030128779855200004,0.00252840810333,0.0105893759821,-0.00624417861686,0.0098642724006,-0.015856636950799998,0.00617964659539,-0.024941502705200003,-0.00453999401768,-0.000946220404618,0.0253106006582,0.00452633273255,-0.000882478402178,0.0136021451517,-0.00758939613127,0.007797154636819998,-0.00575991906416,-0.0196733099251,0.00503429258244,-0.00399266668213,-0.0320132657368,0.0339377675864,0.0227049610745,0.00195013580643,-0.0026351788489300003,-0.00437300705393,-0.0116448315987,0.00533294470123,0.00679180476486,-0.00248891806106,-0.00390410556183,0.177274842628,0.0120016370316,0.0030892957937,0.0197634555746,0.0137179328426,-0.014356954962,-0.0188452338064,-0.00670728520777,0.007929441450910001,0.0168768478138,-0.0107464452158,-0.0117945731935,0.00961210625663,-0.0099104120653,0.00816605203631,-0.0117703354787,0.0136511610063,0.00489440989695,-0.0589781551575,0.0100103590148,-0.00417758100808,0.00275484460023,0.031191567209400008,-0.027687532209,0.0131397964139,-0.021718958247000004,-0.008780324648610002,0.0319876309533,0.016407695428,-0.00815876769969
b4061,-0.0181254190239,0.00471592549874,-0.01095675827,-0.00565596866123,0.00896626728708,-0.0005506488249349999,-0.00100749710821,-0.00381794670568,0.0076390641191,0.00741128891375,-0.0265735144669,0.00156931724872,-0.016376324342799998,-0.000906414686678,0.00750294523593,0.00420924848928,-0.00166774166558,-0.005355584283020001,0.00743348285245,0.0154217531914,0.0152830725352,0.0029318844800700003,-0.004020091505670001,-0.00207865117251,-0.00127418626138,0.0029937424155,-0.000753781446861,0.00511953084879,0.0160105823687,-0.00605146006297,0.00322232004723,0.0012294397782,0.0135086547953,-0.0241849007276,-0.00159564154207,0.0047728486768800005,-0.0061830398945500005,-0.003821026042800001,-0.00806705087813,-0.0076292139804,0.0026921322204,-0.0006608149351679999,0.0110735414374,-0.000996567100613,0.0105915743152,-0.00956861519547,-0.00467881555208,0.003392646283840001,0.0138527005646,-0.00736646877806,0.0165373909407,0.0197163794602,-0.00414119116093,0.004608321462319999,-0.00133808508565,0.0017864031957799996,-0.00386111143472,0.00274431840276,-0.00202449086762,-0.00197589694483,-0.0130267526863,-0.00369463172708,0.00421970844033,0.00575774032916,-0.00745326308484,0.00634399138197,-0.0203274982318,-0.00958207248033,-0.0280174398077,-0.000113369642185,-0.0064373477163,-0.0115153460704,-0.00825254573744,-0.00266591091587,-0.00141953872986,-0.00446744706215,0.0157895510622,0.00231637535488,-0.0108868471016,-0.0106488183946,0.00122739647329,0.00126572642052,0.005243097563100001,-0.0206472443432,0.00587638831155,-0.00189790434826,0.007103020464,-0.005960466695729999,0.00104957967281,0.0252117066884,-0.0109908745591,0.00105776578164
b4062,0.00278148639466,0.0061667559763,-0.00116400408185,0.00513588702241,-0.0215246474311,-0.000633240784754,0.00232986046368,0.0253481930681,0.00165207476318,0.0277099906366,0.0223731609745,-0.00537528750123,-0.0018891072051,-0.012258380297299998,-0.017917281266700003,0.0136641573973,-0.00645302602791,0.00335617133037,0.0165950882371,-0.006885227078310001,0.004764324938409999,0.006408071591800001,-0.00364860384128,-0.00165419889858,0.00614679368307,-0.0133548402943,-0.0150043101091,-0.00140728086701,0.0168740361858,-0.0154079985718,-0.00578585341166,0.0053889857146000005,-0.0213656095492,-0.00034360609241800005,0.00198442425124,-0.000917615876531,-0.00669780959174,0.005456672552500001,0.0143749952381,-0.00974666342378,-0.006868175537750001,0.0150078194966,-0.008578724692630001,0.0048955378529600005,0.0126311409378,0.0032123593954,0.0010711134210499998,0.0070893742821,0.0561985373804,-0.00670014662858,0.0021433751883800003,0.0123681155342,0.395112383705,0.00275551403986,0.000967756430325,0.0217570477933,0.0075740763198000015,-0.00281328515002,0.0171986300252,0.0134061444222,0.00135917593173,0.0156322902162,0.004988515419350001,0.00769532441691,0.0202119108626,9.65810174176e-05,-0.00712426670867,-0.00423763299986,-0.0189965876364,0.0537689430352,-0.00501827733775,0.010572499928,0.0190518785861,-0.008731973759600001,0.00615162058559,0.009251859403290002,-0.00194611874788,0.016935787886900002,0.0471287909657,-0.01748921719,-0.0137744812734,-0.00615133746175,-0.0235684050876,0.0015221826125,0.0155800570564,0.0065006130591,-0.00871509022537,0.07415798133439999,0.0072734908913,-0.0030095209774,-0.00199021549199,0.00971488872947
