,0,1,2,3,4
Glmp,-0.00011416139579345005,6.397969277428574e-05,-8.801579549412301e-05,-0.00017794769724428558,-0.00011538788483177581
Mef2d,3.065872887587703e-05,-8.921086334395113e-05,-7.061777707651077e-05,-0.00016813532429416187,-0.00011713058302869891
Tmem79,-4.5222296816326876e-05,-0.00045057857453827783,-0.00012618899599497273,-8.644468863858103e-05,-7.763696081105093e-05
Snd1,0.0016074279993902824,0.000704984686537206,-0.0004401735119962011,-5.6761351538325184e-05,5.1992471624854194e-05
Col18a1,0.008950656822784972,0.011713207612916018,-0.002643908395387456,-0.0006186726479973297,0.0006870103706029029
Slc19a1,-1.793622190464694e-05,-0.00041108141378825343,-0.00013413384412861617,-9.296869301523576e-05,-7.266770130521595e-05
Kpnb1,0.0012904556247865715,0.0007701046474772761,-0.00038856979342968785,1.1540144802695877e-05,-4.3852960110945926e-05
Npepps,9.950334099272597e-06,-0.0001653387943872252,-0.00010013699783200324,-8.256273229334906e-05,-7.192977818315074e-05
Tbx21,-4.433025390316725e-05,-0.0004613838324557928,-0.00012873774443408076,-8.608359945123469e-05,-7.620567105616567e-05
Mrpl10,-0.0006740729240890683,-5.5725103859390115e-05,-0.00010379184823618262,-7.814691014564428e-05,-9.844316064614757e-05
Cyp51,0.005999039595603595,0.0006646258323268082,3.673521534336976e-05,0.00014424899085891082,-0.00020622494666465156
Tcf25,0.000654993779526018,0.0009456157881839215,0.00017537605214101417,-0.00017033843072920927,-3.672136758533431e-05
Tubb6,2.2864424033058137e-05,-0.0003776003745147899,-0.0001360189578352515,-0.00010048030882611892,-8.252585053982545e-05
Def8,-0.00033400533001646496,-6.489554238493355e-05,-0.00017640860226603841,-0.00010316083939415676,-8.23364450379195e-05
Meox1,-5.071224226840171e-05,-0.0004644531573081282,-0.00012749164701859498,-8.389247480035866e-05,-7.721471791635199e-05
Sost,-4.383792061780777e-05,-0.00046655784265230816,-0.00012877943395752628,-8.479110835106267e-05,-7.614049713090228e-05
Pax9,-4.4382384534560745e-05,-0.0004662180281743001,-0.0001288643946025192,-8.507313595202938e-05,-7.614604396478148e-05
Irx2,-4.484043715007174e-05,-0.0004662408365851785,-0.0001288933587333839,-8.4988139437786e-05,-7.616676124277361e-05
Col1a1,-0.000156548928207393,-0.00033942046905393523,-0.00016677056984474247,-0.00011922431521203087,-5.3304197874435536e-05
Itga3,-3.804766265079434e-05,-0.0003592618185711081,-0.00014541332750518893,-8.774893198542946e-05,-8.070453981247698e-05
Sgca,-5.131805712589886e-05,-0.00045805852545477573,-0.00013186029342948882,-8.819681923281145e-05,-7.826213111461636e-05
Foxm1,-2.454452747303409e-05,-0.0004532131849887111,-0.0001281631828049818,-8.786440384613714e-05,-7.46194581003209e-05
Itfg2,-3.9725751869689985e-05,-0.00039521254551916655,-9.261240385360285e-05,-8.02574596269416e-05,-7.869929711567321e-05
Nrip2,-4.561286032254752e-05,-0.0004655009110533333,-0.00012844896435836362,-8.514240622029481e-05,-7.610689285257148e-05
Tulp3,-8.799682819505952e-05,-0.0004355163137536102,-0.000132792000752602,-8.904844418624218e-05,-7.60284155311852e-05
Gtf2h4,-2.786092522660362e-05,-0.00037352149530918205,-0.00010379765165129088,-8.834467306221678e-05,-7.899189326924987e-05
Tubb5,0.0004782081458126161,0.00027253210918716774,-0.00014797108337001816,-9.518027513835616e-05,-0.00011333603420024314
Ell2,-0.00012961434325448396,0.0002498634533095283,-6.18156449120792e-05,-8.14313599542911e-05,-2.0027693800766075e-05
Jup,-0.00015613125101358402,0.00018283385112994243,-0.00023767234041136573,-0.00018052053332637524,-0.00011466679669469267
Fkbp10,-5.877988631697795e-05,-0.00044556864362826383,-0.00013479121169097377,-8.992585406194622e-05,-7.538033880306218e-05
Klhl10,-4.577785690872438e-05,-0.0004662291852465453,-0.0001285687831190212,-8.483811087781475e-05,-7.608054667218902e-05
Nom1,-0.00010695114054146298,-0.00024947085973188785,-0.00013866035846651613,-8.796517555488616e-05,-5.976767141061728e-05
Ergic1,0.0003910058825078799,0.0002543344106526081,-0.0002469499461983465,-0.00019498772420184745,-8.935148864627811e-05
Tnk1,-4.605427884807999e-05,-0.00046608727779942,-0.00012806669742873838,-8.486228512868558e-05,-7.576150599209335e-05
Acap1,-2.1710275091883464e-05,-0.0004422197399705828,-9.561277874281437e-05,-8.615851900475693e-05,-7.343832697985706e-05
Tcea3,0.00016802436243796998,0.00016881745894883437,2.4812882908601558e-05,-0.00021679872720012372,-0.00018581508139081898
Ifrd1,0.0004052467371364939,-0.00033710193711543535,-8.582117797540292e-05,-3.4981017321092575e-05,-3.891011697336306e-05
Stk38l,0.0006910261621301098,-0.00031138768164948896,-0.00015861554825277174,-5.063397963887459e-05,-7.24883081887302e-05
Brpf1,0.00011111751431637901,-0.0003235630467640869,-7.612041834279581e-05,-8.631143755773625e-05,-6.780776466350155e-05
Akr1b3,-5.580820659840414e-05,-0.00032668126863937257,-0.00015667541794584034,-8.613877604371785e-05,-7.85247910819498e-05
Hoxc8,-4.965962105318944e-05,-0.0004626471494975616,-0.00013044354285009392,-8.650175991089165e-05,-7.7031235568275e-05
Hoxc6,-5.223326870461421e-05,-0.00045989308710342507,-0.00013166342548600704,-8.753126036516866e-05,-7.773533378903364e-05
Gstt1,0.00099721934688082,0.0017821013808364565,0.0006569219160680184,-5.235363190591904e-06,-0.00011555842910209578
Gstt3,0.0013415931352002816,0.0006679800051131412,-0.000108390648615459,-0.00012682436366328318,-0.00016145370174815892
Ddt,-0.002405683283620326,0.001337329588185911,0.0013195962421431234,0.00010695235056341128,-0.0002778577129443928
Tat,0.04052842388080048,0.018155757086529778,-0.002522842861693262,-0.0018629797625618206,0.0025139453215361584
Marveld3,-5.085394651994289e-05,-0.00046478328616294303,-0.0001264664085399889,-8.314511190133781e-05,-7.493787484686783e-05
Ddx18,-5.348825115600994e-07,-0.0003005289337393384,-9.85702473463463e-05,-7.752701478919232e-05,-6.842276886421541e-05
Ubl3,0.00014390143776982204,0.0001348165419409232,-0.00011446969059341013,-8.46374556425901e-06,2.8243047635665903e-06
Gramd3,0.0003798563945325471,-0.00011619513537237173,-0.00014405281164684948,-9.441101990778203e-05,-5.825904347145271e-05
Eef1e1,-3.0064749172714376e-05,-0.0004065083730337847,-0.00010459835533216468,-6.752201731603223e-05,-7.173614239185149e-05
Akt1,-0.00019231271552905307,0.00032157469130791004,-0.00031215242135913536,-0.00020364573420065987,-5.826588780812529e-05
Cldn15,-6.22698730008224e-05,-0.0004617321801635607,-0.0001300895977534798,-8.596823441606249e-05,-7.630684695447194e-05
Il16,-6.70218074201381e-05,-0.00041181025569994134,-0.00013777953060752326,-7.932493135962271e-05,-7.30448923669729e-05
Tcirg1,0.0005690395669170573,-0.00018825792700944647,7.297649215267918e-05,-9.509941127663649e-05,-6.073264905934454e-05
Naglu,-4.0611666665920494e-05,-0.00015343742879182927,-0.00013981806457929387,-7.70922785941145e-05,-5.775604339919678e-05
Coasy,-0.0009763049533981171,0.0005924612756847575,-0.00019682550857566156,-0.00011596511413062511,-5.176658659222591e-05
Smo,-0.00031320653837515496,-0.0003698397561071081,-0.00014704821725162922,-6.491583915609236e-05,-8.977455149697768e-05
Tspan33,-9.769176631460626e-05,-0.00040806414811018593,-0.00011877451998210192,-8.182790489253685e-05,-8.5993234116536e-05
Crnkl1,-0.00023218325430370197,-0.0003219266419371476,-0.0001497037734827454,-4.740022869015005e-05,-5.5086490709902854e-05
Rin2,-0.00012465434871747802,-0.0002942223723189617,-0.00016372419012214447,-4.84085673809766e-05,-6.259241361457376e-05
Folh1,-4.4401553210549504e-05,-0.00046636953011696064,-0.00012870392776689993,-8.511245725983078e-05,-7.59401455721031e-05
Chordc1,0.000537462746694479,-0.0001392840670009697,-0.00012701081325641611,-7.15336683030186e-05,5.9009001819514595e-05
Rtcb,-0.0004906252157270692,0.00013976696558742224,-0.0002515797672887303,-8.8433511937778e-05,-6.770405182164675e-05
Pwp1,-1.9428831722006894e-05,-0.0003159482566732656,-0.00015479822238983841,-5.808160532859983e-05,-6.971064713508736e-05
Fbxo7,-3.6972795642092125e-05,-0.00030116776622195565,-0.00013328479813169396,-7.862468078571534e-05,-6.893256198000693e-05
Capns1,-9.869939889883844e-05,0.0004271911023895778,-0.00010264076179136123,-0.00036017599537027737,-0.0002339714883249411
Lrp3,-6.175755035727145e-05,-0.0002559767704466485,-0.0001644257636103797,-0.00013687494619661446,-7.15431298203662e-05
Folr1,-4.4770489287730036e-05,-0.00046632742289510315,-0.00012878494317718886,-8.482859284710311e-05,-7.605420703360611e-05
Clpb,-0.0003913318013417591,-7.049778475428643e-05,-0.0001794277788905546,-0.00010050779213785679,-4.4057590826607645e-05
Septin7,7.161924187315886e-05,5.505219697530681e-05,-9.007033869536414e-05,2.4552564784569035e-05,-8.489000053961369e-05
Zdhhc4,-0.00011799171100214307,-0.0003120123386130162,-0.00010787833601148796,-0.00011680126395681444,-9.099008268831318e-05
Rac1,-0.001352726397675191,0.0009891415555117766,-0.00029707272525859906,-0.0003252123717324886,-0.00015435608791000843
Nup214,5.972889545235275e-06,-0.00028381807390776676,-0.0001615748368550475,-8.635268472512148e-05,-6.195358907254807e-05
Aif1l,-5.246279309233035e-05,-0.00045977718983596956,-0.00013128196052158075,-8.751386705987956e-05,-7.663087670363978e-05
Cpa3,-4.933199657422774e-05,-0.0004656524936023233,-0.00012902998789456066,-8.463118563330614e-05,-7.632159385352304e-05
Ltbp1,-9.321356367641594e-08,-0.0004330038060189353,-0.00014094436777772526,-7.499485260571192e-05,-6.761493287032377e-05
Ugp2,-0.014288512441664741,0.004832236880145405,2.6874918381262914e-05,0.002848076262695669,6.253168379435963e-06
Trmt1,6.098685306133998e-05,-0.0002494503604131505,-4.786075889570809e-05,-0.00010499726229463198,-7.31333268823549e-05
Nacc1,-2.3502128970455232e-05,-8.118296003098309e-05,-0.00018054957034481414,-0.00016288820945415354,-8.526799683920174e-05
Nfix,-0.000949438641009921,0.0009916973704291155,-0.00027035155833973035,-0.00048017068961548145,-0.0001967667811684085
Slc1a5,2.9807780644351425e-05,-0.00043065251199843433,-0.00010218113298091112,-9.326592490614738e-05,-7.938007942855889e-05
Uba1,-0.00014738684750106908,0.001385938099300853,-0.0005919570246593202,5.135733823451091e-05,-5.44801125501065e-05
Vwf,-9.861909548586715e-05,-0.0003313444657128686,-0.00018140294698675358,-7.163871420544219e-05,-1.6257135076687788e-05
Siae,0.00023647003206348394,1.6597365637051578e-05,-0.0002612168047951041,-6.466302381543767e-05,-1.3441855446343796e-05
Vsig2,-2.9358219984165845e-05,-0.00046055338648422634,-0.00012454802987857576,-8.538926880933158e-05,-7.645916403631003e-05
Esam,-2.83618647576366e-05,-0.00035277199893864745,-0.00014701105349399594,-9.267839171103024e-05,-6.479952026677935e-05
Spa17,-4.636087261421301e-05,-0.0004640794709007742,-0.00012396493810175663,-8.484710175475108e-05,-7.620278889506108e-05
Fam50a,-0.000118402701047892,-0.00030529775189448277,-9.940276917660985e-05,-0.00010639554657752987,-9.546984421085391e-05
Emd,-0.00019077900636224496,-0.00030585318125624035,-0.00013401340341440002,-9.601408715818585e-05,-9.525353192652175e-05
Taco1,-0.00022324177215686213,-0.00029918727825886866,-0.00018338973698095044,-6.0321793661044424e-05,-8.228384192492236e-05
Grik3,-4.8891424761633855e-05,-0.00046595040473682296,-0.00012887760823869897,-8.478866323169347e-05,-7.599505840894796e-05
Gria3,-1.9175119373782e-05,-0.00045352518419350494,-0.0001307746360938152,-8.545724272442353e-05,-7.516208335533497e-05
Sipa1l2,-0.00016557064170044197,-0.00036243210906105754,-0.00015429220894137575,-8.83019792823469e-05,-6.0125736874830655e-05
Ap4e1,0.00010583696772461604,-0.00041541589080873443,-0.0001128551796949222,-5.620460463813805e-05,-6.752309809534764e-05
Blvra,-0.000169692977384275,-0.00037179133898192104,-0.00010797941092917174,-6.017353236292217e-05,-6.500146009244442e-05
Pdzd4,-4.866448924641e-05,-0.000461176152777709,-0.00012934017667967372,-8.563011292958511e-05,-7.544171633947984e-05
Srpk3,-4.766335252849555e-05,-0.00046332540361784547,-0.00012882608762674951,-8.527116288995428e-05,-7.715098917418412e-05
Idh3g,-0.00012828520225165502,8.925589528311803e-05,-5.572866541960995e-05,-0.00013117253630698765,-0.0001228530594204579
Pnck,-4.573064177868983e-05,-0.00046503483436246884,-0.00012887879399751714,-8.558581335815896e-05,-7.597960950659767e-05
Ssr4,-0.00040378394643278496,-2.77987605349004e-05,0.00017801722715373434,0.00013374781440782366,-5.4296573689979063e-05
Bcap31,0.000300547320571101,0.0004541442859393059,-7.264945983865216e-05,-6.268665933205788e-05,-8.016377274947607e-05
Fam98a,-8.716211095978192e-05,-0.00028526972130431304,-0.0001249482447344868,-0.0001055856838409103,-7.035875842215245e-05
Ltbp2,-6.551542077207624e-05,-0.0004500920269137243,-0.00013261810735122227,-8.551053946717982e-05,-7.535438349419325e-05
Kmt2a,8.062675609450172e-05,-0.00012381999791317075,8.310269811423297e-05,-8.440780767128843e-05,-5.1924226784999837e-05
Ift46,-0.0003978300513081181,-0.00024193361956373227,-0.00011788241142447676,-9.121978613326159e-05,-9.054730823023743e-05
Tmem25,0.0007701533880330291,-0.00019958397336838186,0.00047203888666577074,-0.00014408266141968353,-8.966449737906589e-05
Cd3g,-4.656737119943187e-05,-0.00045700052110663847,-0.00012471094392456976,-8.60813538817956e-05,-7.638927128426308e-05
Trappc6a,-0.000193685248117463,-0.00036090726369821717,-0.00010651892618398888,-8.496804128754961e-05,-7.53523482148224e-05
Supt6,0.00027019799105214304,0.000133670425942696,-0.00020656218677270522,-0.00012955043437901751,-1.4533202479066301e-05
Spag5,-1.3288639174236312e-05,-0.00046001997073974655,-0.00012786557666446866,-8.530521536685361e-05,-7.254841591231541e-05
Unc119,-0.00010144250126084629,-0.000419217282813708,-0.00012120210999923529,-8.744614547885337e-05,-7.984735513954005e-05
Rab34,-8.377530964607643e-05,-0.00043130694904917167,-0.00013410711580172523,-9.1723174171003e-05,-7.454200185935748e-05
Sdf2,-0.000312554364314732,-0.000255818798229697,-8.659983183232724e-05,-3.606416007664743e-05,-5.259375483844208e-05
Ccne1,-4.777117779794663e-05,-0.0004598860601266655,-0.00012860841633548486,-8.705642340433434e-05,-7.133383293533895e-05
Hsf2bp,-4.848805455168403e-05,-0.00046511267993853245,-0.0001285875809242556,-8.407516041316604e-05,-7.663891630559137e-05
Bbc3,-0.00010274503761760403,-0.00038460855175328996,-0.00010980416353843836,-0.00010705386760141861,-9.338223065495145e-05
Mybpc3,-4.4247690174082095e-05,-0.00046629487204175133,-0.00012879839560633836,-8.515612666466846e-05,-7.584364427511012e-05
Psmc3,-0.000298829122505379,0.0004034522677455192,-3.712294131693213e-05,4.170461801324725e-05,-7.361208670183259e-05
Acp2,-0.00011004001471709601,0.00016158723309687875,-0.00011502812923025261,-0.00010024917136424038,-8.640474237122138e-05
Rapsn,-4.6517762117099404e-05,-0.00046417708013625253,-0.00012955629618149596,-8.585180157375297e-05,-7.65989628895089e-05
Slc39a13,-6.053478221980969e-05,-0.0003863563273661525,-0.00011544442036606367,-0.000103707440468565,-7.945676096713918e-05
Celf2,-6.71698513027331e-05,-0.0003139650648870374,-0.00011782323002429096,-9.992734930407501e-05,-6.898667240620448e-05
Nr1h3,-0.00035055474980008307,0.00038566001198229283,-2.4664103241521014e-05,-3.4800166545614016e-05,-7.050559885695804e-05
Ddb2,-9.41015448724574e-06,-0.0004281494133431402,-8.521135060064575e-05,-8.488484899217971e-05,-7.740562625546759e-05
Spi1,-6.73083150882714e-05,-0.0004025572524025638,-0.00012452975776959389,-0.00010111376651002097,-8.185375891857275e-05
Sf3a1,-9.942767960532286e-05,-0.00019695244046137069,-0.0001629331598621859,-0.00012129334662482989,-7.874248077996316e-05
Stat6,0.000305543281555271,3.318392954335413e-05,-0.00015876206803930204,-9.107879090275848e-05,-6.616434789117978e-05
Clgn,-4.370070785464122e-05,-0.0004668229419285699,-0.00012855271425485555,-8.479977353182906e-05,-7.602790856277899e-05
Napsa,-4.381728622106027e-05,-0.00045364730089964553,-0.00012651370469963534,-8.667250470104551e-05,-7.739378901049742e-05
Vrk3,-0.00017607917590898198,-0.00024702766950249,-0.0001237050271431808,-9.572152814108379e-05,-8.335674453640665e-05
Smg9,-4.8408022929860337e-05,-0.0003917279223640877,-0.0001095261054145253,-9.73707182788608e-05,-8.044461349678483e-05
Paxip1,7.327364647671943e-05,-0.0003045253237256375,-0.0001240160927962949,-8.913624540849078e-05,-6.716835459418174e-05
Rmnd5a,0.002791084778654489,0.0014633833628235526,-0.0006646448078724888,0.00013597084250408984,0.0002030323069805947
Mov10,-2.415990416631655e-05,-0.00018252518307146267,-0.00015547510144561008,-0.00010721893550239586,-9.150191287441895e-05
Ppm1j,-3.9423396411558423e-05,-0.00046245187919249296,-0.0001266519623242889,-8.485692307938345e-05,-7.651829179561618e-05
Rhoc,-0.00011715192576160003,-0.00036200572184491597,-0.00013436139487772524,-0.00010332917955829484,-8.238380152419104e-05
Tead3,-3.831851953055009e-05,-0.00036011045486973137,-7.649912593732815e-05,-0.00010341681154717729,-9.179931504407989e-05
Ppard,-0.00010189314413132891,-0.0003457221154189961,-5.2867024503852656e-05,-0.00010396103354398766,-0.00010622024521444
Def6,-5.23772082532617e-05,-0.00045720719523218074,-0.00012819560460472019,-8.690807694191885e-05,-7.747466898755623e-05
Peg3,-7.156503528784269e-05,-0.0003987117787719677,-5.6387919031617546e-05,-3.4149708508473334e-05,-9.776610094303769e-05
Zim1,-4.600905103648185e-05,-0.00046564241459562926,-0.0001282455940289091,-8.489889690349047e-05,-7.608116643093462e-05
Metrn,-5.2505655606080776e-05,-0.0004289193045482737,-0.00013102354078688687,-9.019367527023764e-05,-7.388063366220568e-05
Lmf1,0.00010768200302208402,-0.0001624849899490263,-0.00010226747403864849,-0.00012173335061379179,-7.775206950925042e-05
Ciao3,-0.00013502420449976893,-0.0002886049640013252,-8.492236396688813e-05,-6.611080015829344e-05,-5.997155623056007e-05
Angptl4,0.0007842093493904531,0.0005002717455928927,0.00010101767395542746,-0.0003436771324490216,0.00047273689669859674
Dbf4,1.112506224758748e-06,-0.00044591264083135366,-0.00012805279298772827,-8.29232918474225e-05,-7.05395609916224e-05
Daxx,-3.445234208138514e-05,-0.0003304806371736504,-0.0001283730833455687,-9.382187780448974e-05,-8.64365926045027e-05
