gene,0,1,2,3,4,5,6,7,8,9
Rnf167,-0.00015842620701355496,-0.00027019646812047603,-0.0002091883702925676,-0.0015050860058939885,-0.00020646899186716397,-0.0008994632356203209,0.00038819499773512614,0.00019222303684169584,1.2689196566482487e-05,-0.0008561773869965681
Cd53,-0.00013655452111495806,-2.2217354460541062e-05,7.02254876810803e-05,-0.00021527117412482324,-0.00016766018292614602,-0.0007015589915116105,-0.0010604663713048947,-0.00020837381038612792,-0.0008655329698499964,-0.0007533166855536811
Appl1,-0.00012886388774491998,-0.00016801709978651408,3.718834582746396e-05,-0.0015114340752281513,-0.00013223376118675498,-8.462138180711684e-05,-0.0009507801448862446,-0.0006647486574185238,-0.0008370665521930781,-0.0005102095091142076
Spen,-0.00024444331280974697,-0.000616849446036846,0.00019363330354287957,-0.0007988826898094211,-0.00023035058618198808,-0.00013262119375521806,-0.0004765283242564507,0.0010813378985634035,-3.8745204847262236e-05,-0.0003527815585468516
Snrnp25,-0.00010710244441024669,-3.3334864705867602e-06,7.746456951995823e-05,-4.209618379952906e-05,-0.00017315359142342198,-0.000491076064533461,-0.000957118971848397,-0.0008529581356153409,-0.000993258250235445,-0.0009062456973191871
Oard1,-5.2568511308781273e-05,-0.00015501182430644497,-1.5254098462559391e-05,-0.00040435369552076645,-0.00017406854370105598,-0.000451449892289351,-0.00043740091955758763,-0.0005671594565860798,-0.0007989038428282697,-0.0008424531114178001
Cept1,-0.000700374773470274,-0.0001154882794225136,-0.0011827858959339184,-0.002697830788195808,2.8767951643808675e-05,-0.0015378787636255564,0.0021090525756327872,0.0036363280401187194,-0.002443233064219402,0.002086626860727706
Cop1,-0.00012003294996282793,-5.210413748838012e-05,0.00035316223532443644,0.00045808226963949276,-0.00015533865328224098,8.176038145991845e-05,-0.0006817490922810442,0.0010144548650521821,-0.0016492667419022674,0.0010269562756165206
Ttc3,0.00019262788109213012,-0.00022548545084570003,-0.00040491218857465763,-0.00016673915974826586,-0.00014942156917499002,-0.0014281773071414794,-0.0005695309155682904,-0.0009003647115533877,-0.0009053810569819349,0.0004642240858751585
Iqcc,-0.00020186180398823396,-0.00015258970744998202,2.9783925050835244e-05,-0.0001684955255628808,-0.00018147317396200396,-0.0005109263874937186,-0.00076885909003611,-0.000981815710569396,-0.0009246355331662785,-0.0007538605534100849
Eml2,-0.00010070894183965905,-5.9962147947748975e-05,5.316696313130272e-05,-0.0006579822767909896,-0.00014951665739220893,-0.0003820785695937123,-0.0012468414301790435,-0.0008333133727670309,-0.0005240143198992484,-0.0009446428686425794
Tex264,-0.000159604096815894,-0.00012473383406319205,-0.000611890411608572,0.0008986503266134638,-0.00014976581062096296,-0.0010176039118568445,-0.000569495968605037,-0.0022930013477868855,0.0012455920477745764,-0.0009538177116929905
Dennd6a,7.561424347024223e-05,8.287635222822778e-06,7.193705082662981e-05,9.796083779391401e-05,-0.00015343229003882095,-0.0004934824369301877,-0.0011989614927161649,-0.0008244984750561276,-0.0007974017614759916,-1.4030053068450212e-06
Hlcs,-8.570634089040185e-05,-0.00011852457753419697,-4.694708285841204e-05,-0.0005649234273193426,-0.00016434888585648399,-0.00019910997444289722,-0.001183688932736611,-0.0009825218212807458,-0.00039895190645404337,-0.000628533984820885
Snrpd2,-3.727549860264262e-05,-0.00015299524604155603,0.0002732803945308043,-0.00025337016214184454,-0.00018812860261167508,-0.0003753144739870225,0.00035020380934185324,-0.0010541958820612185,-0.0013375587118547186,-0.0007077537965997419
Zmynd15,-0.000146902078853727,-0.00018357937953161895,0.00014651801077148298,-0.00021372689098944603,-0.00017828784844914594,-0.0006452241087353705,-0.0007285008853888096,-0.0001928165343493847,-0.000943421179987605,-0.0009608317087113697
Six5,-0.00016406264185944187,-0.000119083447483963,9.091925820247043e-05,-0.00022898599060630406,-0.00015232580045953403,-0.00042342104022228476,-0.0008989403336785666,-0.0004601863305093711,-0.0009207630816082516,-0.000994699006866162
Szrd1,-0.00012423998616593795,-0.00022229376851717997,8.089854013763167e-06,-0.0014029518922916862,0.00012213142053869497,0.0004969608055336194,-0.001490044929845146,-0.0016209273065771886,0.0012369792253305466,-0.0011293593523097809
Tiprl,-0.00010470130427085952,-0.00021363861788745102,3.390900369667986e-05,-0.00026187144652131515,-0.00013640104813945306,-0.0005168833101731645,-0.0007114986496142194,-0.0004060175270216925,-0.0007960248813558832,-0.0007537713189886112
Sft2d2,8.737589329811066e-05,-0.00021656178747783906,-0.000962888743080697,-0.00018576112159288759,-0.000172946870154256,4.0130542079043244e-05,-0.0016781453035739629,-0.000730732464293276,0.0009292364999069782,0.0005726689015347617
Psme4,0.00018991651599164605,-0.00020191414349764392,0.001534754484225831,0.00028393124725677936,-8.645891350099481e-06,0.0013135828774024478,-0.0018371105234615325,0.003205899516663782,-0.0014741331351535846,0.003821123749274713
Plekhh2,-0.00014248027635145404,-4.96070115811859e-05,0.0001271491402395768,-0.00018027809692611508,-0.00016702644762176498,-0.00045071570913355,-0.0010836814345037528,-0.00051382422923914,-0.0009732635734748551,-0.0008712249325856868
Reps2,0.00023367745719416892,-0.00034827709311493197,-0.0006029416337842407,-0.0011592079249129054,-0.00014914929071131202,-0.0003329432240208287,-0.0012621494711048786,0.00097845883791806,-0.0007488772410686285,0.0012404320877770097
Erf,6.70703942984776e-05,-0.0006436252259279479,-0.00031943867764540335,-4.739490136426441e-06,-6.293772219046777e-05,-0.0009108856520062265,-0.0013467248655333575,-0.00039437552176351236,0.0007567062594994588,-0.0015289579385847287
Bsdc1,0.00011149314672835294,3.775691628343462e-05,-0.0003284363980322991,-0.0008888132826946793,-0.00015599052998919002,-0.0014185734201118277,-0.0010713936000837285,-0.000847352382132269,0.0008718310352110517,-0.0005774330746300896
Crocc,-0.00014917475386616496,-9.193384091212252e-05,0.00014777021778632866,-0.0001988312064362313,-0.000162380747770275,-0.00042812087818921806,-0.0010639102674828325,-0.0005271245765938276,-0.000927597952015167,-0.0009746222926838209
Ino80d,-0.00020843046423884597,-0.000750735434935202,-8.453533037754318e-05,-0.00045523187026058485,-0.0002668115273321481,-0.0008912432966035573,-5.047298742256546e-05,0.0018926927343937017,-0.000962130317828805,0.00030737906493583014
Wdr25,-0.00014424752090845598,-6.454475806267799e-05,0.00016532771812739788,-0.0002116497526853142,-0.00016455894345283103,-0.0004386746338474438,-0.0011206393878238395,-0.0005801201028965558,-0.0008747460928610294,-0.0009474875449561398
Tmem205,0.0008600474354578311,0.000453488418230218,0.0012243990628317979,0.00045866460977907956,-0.00037036497176696305,-0.00014691000852342243,0.01510664073134851,0.0032470356157083234,-0.001944358674782578,-0.0007199878998281169
Gfer,-0.00015020961060770703,-0.000134631285475228,0.00022678340668229425,-0.0009996747031378653,-2.5832173656956236e-05,-2.9483543009396283e-05,-0.00015558743689505136,-0.00023713169752675732,-0.0009284256429297456,-0.0010888117329787075
Foxa3,1.9659664148996025e-05,-0.00019792013094516698,0.0024372670036229456,-0.00043415657258921524,-0.00038272241406588894,-0.0012970133204637118,0.00026343651322027637,0.00047952238712120724,-0.0008938990482866616,-0.0001973465995262401
Fbxw4,-9.020402387327503e-05,-5.862087003411356e-05,3.240038887177644e-05,-8.463689567898167e-05,-0.000143476983093478,-0.00044096765655422864,-0.001061616583759599,-0.0007168845105259405,-0.0006208529635912251,-0.0010038979062023698
Slc19a2,0.00045873725927128713,0.0005770091596709969,-0.0009058279044895892,-0.005134149345204533,0.000188275550662004,0.0006024649343708363,0.0003237354872291034,0.0032140952666784377,-0.0008401513689277711,0.0023209874157346607
S100pbp,-0.00015405358803451805,-0.0004348497261004889,3.159363452433296e-05,-0.0004268823903204171,-0.00020805045515708795,-0.0005706898395685899,-0.00019776910622235983,0.0005503928271845685,-0.00092629010349064,-0.0005741990702901621
Rfx3,-0.00015111441848290096,-0.00011113781322763002,0.00014004457002138706,-0.0005547801495455223,-0.00017488245639212606,-0.0004928733324896541,-0.0010262235103355236,-0.00024339794627225943,-0.001021244921540715,-0.00066072729104357
Slc16a11,1.6340565247865472e-06,-2.7182252508207687e-05,0.00017381674715518305,-0.0002173287746142839,-0.00020055604677446395,-0.000568787163691207,-0.0004751674108124563,-0.00012335399534660446,-0.0008183131955470668,-0.0010560856844007132
Arhgef1,-0.00026569931649893903,-0.0011511265396236005,-4.8079526796155273e-05,-0.0009052959343333756,-0.00018459938785574687,-0.0006179913332360971,0.0007530866469895747,0.0004325222639621858,0.00040432625425685536,-0.0015548953254015943
Tet2,-0.0004745114623757702,-0.00071594514853974,0.00018702375080732088,-0.0008693969088639001,-0.00024472869023235813,-0.0005061799423080091,0.0008198404898565499,0.0018444020613146263,-0.0014832617597052536,-0.0001372108851194421
Rcc2,-6.972146931012405e-05,-0.0001096757998345942,0.00024865738585751635,-3.8754814718284585e-05,-0.00011273176992266003,-0.0004083265403775929,-0.0012697817786161193,-0.0007575291534814204,-0.00016261853621515434,-0.0011236066837825888
Rps19,3.3376247524102784e-05,-0.0014073040326954198,-0.0013444594904104233,0.0021955438363308595,0.00022330324889639297,-0.0021368346801226815,0.011779268481907948,-0.0015356407700494402,-0.0075080987740979935,0.002297129997703606
Cables1,-0.00012249382031379199,-4.135915129653177e-05,5.9996056805463246e-05,-0.0016975696884856059,-0.000199359057185742,-0.00041788176337028457,-0.0010341928760551021,-0.0009931626473990527,-0.0007005697106819967,-0.0006445558590255565
Asgr2,-0.0010481047919007835,-0.0013768671199672722,-0.0019652534559341964,0.0002915155112255817,-5.4083927181235804e-05,0.0005561298355741265,0.0015528375065329018,0.0021753375617513805,0.005627515650600337,-0.002004767901427316
Arhgef10l,-0.0002811705605281781,8.27202448515262e-05,0.00014813725414543187,-0.0033392782772444156,-0.00018961951000687907,-0.00027937274113040174,-0.0008621486195361501,-7.971708133047147e-05,-0.0003861295027838304,-0.0002577773306297631
Mill2,-0.00012869321736329892,-5.337584903925476e-05,0.00015790416187506627,-0.00013024076983158485,-0.000152939607263223,-0.0004366706339903879,-0.001076985427943456,-0.0005022820358460308,-0.0009921080379552197,-0.0009757797807406663
Sh3kbp1,-0.00016359820302410506,-4.427687686700634e-05,0.00010713620424098495,-0.0001932524655670053,-0.00014832366456935602,-0.0004692581949130203,-0.0011903587127073522,-0.00045767413418247224,-0.0008727932222617801,-0.0009173660079881452
Abhd4,-0.00026359979652033504,0.0015248180980329137,-9.900268484727703e-05,-0.0018582803743565912,0.000150172768957573,0.00019616344355980614,-0.002644858580259165,-0.0016830253643070924,0.0007378409108331977,-0.0013123260154244043
Cmtm8,0.000136734033988103,-0.00040317406761810904,-0.00023697086448542487,-0.001040609254915096,-0.00020962809865723503,-0.0015607828544989424,0.0014445835194058182,0.0021175468851220825,-0.0006220544956019636,-0.0006937583638849819
Iffo2,0.0004980551472653757,-0.0007198080542975237,4.189240486226984e-05,-0.0008657452128645284,-0.000515188183902782,-0.0012267260980868351,-8.837063356481794e-05,0.0010896736893794131,-0.00017015077576903366,-1.8899397981149528e-05
Ghitm,0.00013432556491524306,8.59532647848157e-05,-0.0016964106494150994,-0.0019044800809647018,0.0005699723680590631,0.002330794694902388,-3.291198778843791e-05,-0.003583972943530896,0.0018454697149145334,0.0036370382405124043
Dpcd,-0.00012099236415132393,-2.601768335346327e-05,0.00013633320506303232,-0.00015126778506769056,-0.00016798076216750595,-0.0004579769958178073,-0.0010582383515102707,-0.0007261551881823318,-0.0008162215390882298,-0.0009551152294086054
Irgq,-0.00024518030825975703,-0.00021841063405567699,0.0003578561903293827,-0.0006895487793171325,-5.901706333584026e-05,0.0003203588991360728,-0.0015863232795823975,-0.00037535982302043357,-0.0004282374987993055,-0.0009788389246237546
Fam117b,-0.000153419388697595,-1.1579785920266894e-05,0.00014913299744076294,-0.00013786339912341856,-0.00010077323482231455,-0.00025965985644835817,-0.001314385501239847,-0.000521708276279784,-0.0008352957921929985,-0.000835861635307813
Lrit1,-0.000253960484648694,-0.000263251327451195,-3.3726216717897613e-06,-0.0003274274969635545,-0.00022286746752467497,-0.0005649299982378918,-0.0006396976405030882,0.000260195695703652,-0.0007093028398476879,-0.0005677743541176812
Wdr43,-0.00018094025219063297,-0.0003322418030663891,0.0001965243121942215,0.00023584808023905258,-0.00011885614135880503,-0.00018164893522225957,-0.0007678649435183676,-0.0006576171135310284,-0.0007668243668186717,-0.0006771963468993549
Wwp1,8.977297722928897e-05,-0.0005132860674484339,0.001318236790215808,0.005285874494227065,0.000423827338102678,0.0025617688876483956,-0.0027065933314240815,0.0013433707119508446,-0.00027590651549421976,0.00026114417606751706
Fzd7,-0.0001649095300816469,-0.0004559960204675172,9.52600460475181e-05,-0.0011476402034694226,-8.844938676594515e-05,0.00023958048258899758,-0.001112165661527654,-0.0006234564353294241,-0.000627540641744635,-0.0008453584094722697
Grid1,-0.000156573615826112,-0.00010575259691293019,8.018207868279667e-05,-0.00028060405723910506,-0.00015608193458077594,-0.0002977649006161642,-0.0011903059890771906,-0.000484878215282035,-0.0007757436014587166,-0.0009844834114197533
Rwdd2b,-9.969368449175758e-05,-2.501206222841017e-05,1.2369983009984781e-06,-0.00031032935674742016,-0.00017195296062429195,-0.0004449427301562561,-0.0009441274415491914,-0.0006021773250888186,-0.00084997939862784,-0.0007850104014675281
Ostc,0.00019160897089352396,-0.00011736425227224897,-0.00016728648789282488,-0.0003546961065668608,0.00028855772229011893,-0.00011139372931455095,-0.0003576003131690142,-0.0014203345982618004,-0.0016532140149874515,-0.000687487283124928
Tspyl2,-0.00021224618269563702,-0.00021414140746301303,0.00015145997896013694,-0.0001649483375981012,-0.00013270270220931297,-0.0004451177675595194,-0.0006267526593214991,-0.0001867675295856288,-0.0009713873923138802,-0.0011040110187251057
Elmo1,-0.00013594358922159897,9.332562587252381e-06,0.00012112125468798211,-0.0002630465834252646,-0.00015818938479703802,-0.0004814531711152419,-0.0012019746197131033,-0.00029903502822401504,-0.0008928281546200598,-0.000858876992153166
Iqsec2,-4.900887342205542e-05,-0.000142664396917519,-6.478363697575981e-05,-0.00028503946175921935,-0.00011751214079607197,-0.0004219446651950766,-0.0010765534549181453,-0.0006458782831895978,-0.0004655782208466545,-0.0010335576959695
Pde9a,-0.0004078774924051399,0.0003564872488057509,-0.00019269286317986063,-0.002092618806364559,-7.413228353636671e-05,0.0008678136831481345,-0.0007044785520471712,-0.0007625261977241205,-0.001013508462522365,-0.0007490436834154339
Msantd4,-0.0002563181746970269,6.189957226950681e-06,-4.4993081867211755e-05,-0.0005336786840560718,-4.675913970839941e-05,2.6151954747543575e-05,-0.001069424336830375,-0.0008103561108367914,-0.0008658145383446734,-0.0005916649290643715
H2az2,-0.00013922078158865291,-0.000266341819391304,4.743340449457736e-06,-0.0002891171489210667,-0.000127971516094494,-0.0006094337993869542,2.7748377855113635e-05,-0.0009107992106075661,-0.0008460656448025218,-0.0009167429270002319
Zfp598,-0.000355982491860221,-0.0013317188948832345,0.00013781090226420653,-0.0005980864897108906,-0.00021920467081298494,-0.000971124790069521,0.0015959691860024103,0.001249961628467612,0.0001024153274534702,-0.0013778184492643302
N4bp2l1,-0.0005583921257857979,-0.00038125503691873813,-0.0015476427981022656,0.006968090559884241,-3.017934289606336e-05,-0.0035131362207429773,0.0018321191127088027,0.0019318519825058753,-0.0010906053766857001,0.0006599845973310304
Smc1a,-5.015089221524511e-05,-0.00043328313446477603,-0.00017143047538270456,-0.0006434341477647101,-0.000114959202451513,-0.00033496410590118256,-0.0016184827111631493,-5.87820912824818e-05,0.0009262408916171384,-0.0006941664090749623
Cyyr1,-5.890530697440147e-05,-5.865956274186421e-05,5.7886153492421716e-05,-0.0001980857777042947,-0.00011134938043429201,-0.0005071777683246418,-0.0012909751040232336,-0.0002361263199102496,-0.000908397884692928,-0.0007469324913822813
Ripk2,-1.710169013108553e-06,-0.0001907905719484129,7.046451063984186e-05,-0.00012207748019653084,-0.000231191975201885,-0.0008877931163438699,-0.0009005770810755947,-0.00017798380625654535,-0.0007477902559775133,-0.0007243251855453208
Tmco4,-6.457467287838583e-05,-4.367334335368516e-05,4.422261778547073e-06,-6.493145112127339e-05,-0.00017722688417555997,-0.0007764354597426333,-0.0011673383124725257,6.045604321106113e-05,-0.0004420113540082912,-0.0007351749800329795
Brca2,-0.00011363214077623203,-5.70718963859017e-05,-5.136082466349374e-06,-0.00011015907115777939,-0.00014046933483983102,-0.0006916260443179317,-0.0010573116630996872,-0.0003115902055727236,-0.0010857108521320747,-0.0006430050356746398
Osgin2,-0.000161685413541572,-4.8758221569353634e-05,0.0001316670635418544,-8.646988296623694e-05,-0.00014463542609016706,-0.00042046707601704894,-0.001100074235966471,-0.0005806624214913504,-0.001015980905876602,-0.0009062154106035436
Otud3,-0.00014401532186597208,-0.00010003936671707115,0.0002159369366403748,-3.481983740766702e-05,-0.00016473366443308803,-0.0004544234339839317,-0.0011263441108252889,-0.00034396163697101656,-0.0008702116754250533,-0.0009413799783361003
Zmiz2,-0.000304836265448906,-0.00039064322818163204,-0.0001265220393299428,-0.00010619367239764018,-1.2018313587017221e-05,-0.0002826747643523896,-0.0012466946068918244,-0.000718878048446612,0.0005270652836434786,-0.0017644743399202938
Lonp1,8.445755219155368e-05,-0.0005737382246147761,0.0002793904571540356,-0.002704167741832648,-0.00020534108942662306,0.0015825442997421466,-0.0022111265746860426,-0.003525538387874679,0.004447855449759245,-0.0005787988177569478
Hectd2,-0.00016424522779141294,-4.739556148006423e-05,0.00014487828441445364,-0.0001627234393529626,-0.00016448437603265007,-0.00041785106809656664,-0.0009797954579297428,-0.00031235127748649693,-0.0010502259941470786,-0.0009036899201181398
Prkd2,-0.00012859184747718105,-0.00010920302234623423,-1.953586466824747e-05,-0.0005036175374982052,-0.00016718595246025192,-0.0004445989178215224,-0.0010148105266333484,-0.0004297719984388519,-0.0006523055175286346,-0.0008605410542797075
Trir,-0.00011121790889191997,0.000147077394660494,0.0004868249047089819,-0.0005347743894900394,-6.773294309293158e-05,-0.00018877366585565654,0.0006636824543780011,-0.00032931536049558266,-0.0005227183704449299,-0.001432440994887964
Yeats2,-0.00017984289315011294,-0.00034067339355455114,0.0001455313679520335,-0.0004956256092404606,-0.000190284465053037,-0.0006051580132721429,-0.0006196693251728764,8.770818423429292e-06,-0.000889080083161325,-0.0005921862413388679
Arhgap11a,-8.503785711708841e-05,-3.531636967092896e-05,3.296458617805715e-05,-0.00016266765173237693,-0.00014942898334714902,-0.0006771570672566119,-0.001139274448450283,-0.00039446663488227913,-0.0009788230654980182,-0.000828296052052566
Elovl6,0.03399794536363673,0.0011740766929614196,0.015677800248636097,0.025322273563574957,0.0018978416315859486,0.021781011745901663,-0.00016236163982461825,-0.0060884380790946655,-0.011705631295967757,-0.01368190076027152
Arhgap12,2.347654683166027e-06,-0.00018815808352820698,-0.0004927989883606679,-0.0015292130329213095,-0.00023812325530896602,-0.0004330872615501839,-0.0002410313689719215,-0.0001181334062040877,-0.000973376518614495,0.0004004834187271694
Phf8,-0.000168505128875116,-0.00029692597371175805,0.00031872530001792365,-0.00015490885258729223,-0.00016109354940612605,-0.00035339672726317564,-0.0011589690028478861,-0.00020983638367925517,-0.0006368142552911482,-0.0007357087285917265
Ublcp1,-9.177105768419221e-05,-0.00024095878082520613,0.0005182332021575174,0.0005487821746857464,-0.00012551993452460903,0.0001775031837519972,-0.0006267753031193128,-0.00016716529990747382,-0.0009110026293782901,-0.0009345405619786114
Chd7,-0.0003710334459237348,-0.0005666450994331823,0.0006014965851219694,0.001382519491275809,-0.000185800390812705,1.8959327850568799e-07,-0.00033775065189235677,0.0009843948183542396,-0.0008629321695400281,-0.0006578521248882415
Vps41,7.283201941620436e-05,-5.180738934616315e-05,-1.8514548173097568e-05,-0.0013302179037794953,-0.00020767038170148113,-0.0007318904376785654,-0.0009505846885032914,-0.0007558529311442569,0.00014223988450104934,0.00013321538447334114
Pklr,0.012742655934565646,-0.0076261314313840235,-0.003574853679574495,0.004918456782399872,-0.000770547363640299,0.0022502916534282505,0.004150856260334942,0.0022506863803326673,0.009028192285372006,-0.002706035739420052
Rbbp8,-0.000141016023283137,1.4142851255991455e-06,0.0001226291018376327,0.00047542623523667463,-9.799958517451236e-05,-0.00022988068815564704,-0.0010958564274376548,-0.0001452771566693903,-0.0011979587311199236,-0.0007850539039976415
Mul1,9.37961591169057e-05,-0.00017046914309115508,7.741750798322477e-05,-0.000300624659160108,-0.00019321577656101295,9.949474564620187e-05,-0.0008092039837972139,9.125256357564153e-05,-9.995448410451463e-05,-0.0007192888078678228
Zfp236,-0.000260670348119366,-0.000253758180343026,0.0002333820610821785,0.00033664113123937884,-0.00023361172620664505,-4.5119022244329615e-05,-0.00047507733743968906,0.00036215334638032935,-0.0007882843130284136,-0.00043841665589309245
Car8,-0.0004505825959880228,-0.00031780066196838703,0.0007173408844234204,-0.007292345000578196,0.00011525047099252911,0.001927697298257221,0.0020105992825793974,-0.004170026657988797,-0.0013945746747787183,0.0018586730059646757
Rusc1,-0.00013168567298918896,-0.00012066256991407297,0.00011347961438007648,-0.00013188272974488458,-0.00014342811947404903,-0.00041620429806014193,-0.000998314900448558,-0.0004438556222930558,-0.0008641312545117148,-0.0010359335848950056
Uspl1,-0.000151477122085072,-0.000249734532297701,0.00022706393629309552,0.0005117776744382273,-0.000248729821774719,-0.0005744646588665979,-0.0006359764203426945,0.00037580909264623693,-0.0006387661344917499,-0.0004443613594953
Dmxl2,-0.0003986583281886649,4.147062483237191e-05,0.0007169785122104735,0.0013556323324048743,-0.0003121693810456001,0.0016547541939035033,6.522029022760851e-05,0.001808016149119888,-0.001714055662668166,0.00011868205039618546
Tox,-0.00024668352374915503,-0.0005450828914485579,-3.799236523342089e-05,0.0003868426726845159,-8.759282863524813e-05,-0.0005828520305556151,-0.0010437269073702096,-0.00029908103393964583,-0.0005274505165876717,-0.001010727199426917
Ttc1,-7.101519183996501e-05,-7.533547300014469e-05,0.0001989097446034123,-0.0001924826533985029,-0.00016762427013009202,-0.000356378952449698,-0.0006831519244772539,-0.000887067314263778,-0.0008044981956479735,-0.0009085591167846509
Adgrf1,8.503929879786648e-05,0.00016094100657969504,8.634966830450158e-05,-0.0007957126004162674,-0.00022930482594240805,-0.000678218781370003,-0.0011167737026655696,0.00017585918380478595,-0.0008686278376652701,-0.0005573192329614131
Cdk13,-0.00031886653518143596,-0.0006830692482376219,0.00013675208984877896,-0.0007389682208592068,-0.00017777645015629095,0.0003234217410800755,-0.0010325757494268032,0.0010219822108614642,-0.00029648907510000503,0.0002295686119229273
Katnal1,-0.00015572602827048696,-0.00012183272119761703,0.00013977626669475941,-0.0001591481842814104,-0.00015793895577253899,-0.0003777774321235705,-0.0011287277176197726,-0.00023622176638011418,-0.000823924696515425,-0.0008622746897138395
Gtf3c3,-0.00017071709817168202,-8.082978004856809e-05,-0.0003000031242183475,-0.000523606650864519,-0.00010248504847756504,-0.00029845312698030215,-0.0007885888180280525,-0.0007340274648811243,-0.0012695772083266299,-3.331556221832832e-05
Sntb2,1.8623891525545673e-05,-0.00025654159347184897,0.0001624924890427653,-0.0009739215771389963,-0.00016407418856661399,-0.0002271330541808203,-0.00094844322785763,-0.001504114998495849,-0.0009045314978168266,-0.00038492467433211204
Slc7a1,-0.00013866505236847295,0.0002377377431667801,8.172734639916978e-05,-0.0003392962430778961,-0.00011702075458421301,-0.00033204709505880417,-0.0014439398899823968,-0.0007209756640501324,-0.0007845328411985933,-0.001013107203357036
Thoc6,-0.000123687283838381,-7.280126077997499e-05,0.00014871339787087424,-0.00038667732576526967,-0.000164084625866132,-0.00036574029208749593,-0.0010005962272162893,-0.000656007152343876,-0.0009158991861667364,-0.000923413593017821
Inhba,-0.0002099109487703631,-0.0004022217948435,-3.5737282788849175e-05,-0.0012279893918213545,-8.995349070682348e-05,-0.00043251556570898943,0.00010874899850948787,0.0004488910510386309,-0.0014272179234018048,-0.0006499308991841961
Pcf11,-8.539109873581927e-05,-0.00040948306367326207,5.064653258014076e-05,8.353177808305899e-05,-0.0003719280124396849,-0.0012897813935704577,0.000588602666419584,0.002382903835711046,-0.0012864982237076816,0.0006850705257922945
Atg2b,-0.0001856518325925891,-0.0006917717316271424,0.0005070302443055809,-0.0007493173807657325,-0.000287484359242139,-0.00015525903851893003,-0.0005629253016736376,0.0017742827311964249,-0.0009042575844317599,0.0008428645493277172
Wrap53,-0.00015415792845731302,-6.548818442072865e-05,0.0001014241030097684,-0.0002685514629633879,-0.00015153715115358095,-0.0004427070622830827,-0.0009898816830729968,-0.0005377087084595725,-0.0008361592502502582,-0.0009616148859918547
Rap1gap,-0.00019837927424531905,7.448916436385469e-05,-1.9899029711167422e-05,-0.00012717567178150796,-9.538120504239225e-05,-0.00042933904611681923,-0.001202157289955068,-0.000896104381083487,-0.0006943199847254568,-0.0010960072233442547
Tmem29,-0.00012164029457591898,-4.39675392600863e-05,-1.2855665893309709e-05,-0.00028706836628224355,-0.000139417696524885,-0.0004308370926462887,-0.0006878021033395465,-0.0005633670973768796,-0.0012100204306162048,-0.0007266532817283412
Rgl2,-0.000183465801735439,-0.00035038955111679293,0.0001264159775711638,-5.183262479922305e-05,-0.00020367746083052297,-0.0006920092232964682,-4.4429702337781904e-05,0.00013307349195265688,-0.0008640411862408118,-0.0009515950684900453
Ssr2,2.8660340485543436e-05,-0.00018782300320376093,6.383243409179285e-05,-0.0003309612085714877,0.00014274409956054502,-7.126878156625876e-05,-1.6462462411723027e-05,-0.001179294443875393,-1.3854766560259999e-05,-0.0013460511805581297
Pum3,-0.00016427472293711204,-0.000267024745280087,-1.567557313058196e-05,-0.0003120821745768444,-9.495310019078795e-05,0.00020872921619604967,-0.0008522182841213569,-0.0007868837270091263,-0.00032176932720215097,-0.0010371259886962888
Myzap,-0.00010307388787408589,-4.6526532607539745e-05,0.0001502463963596604,-7.303776592657059e-05,-0.000159602693609837,-0.0004447118078754082,-0.0011294415333830193,-0.0004921267757949967,-0.0009731529096742734,-0.0009047184882358452
Shtn1,-0.00013358542133758104,-9.572632479274883e-05,0.0003363313016422931,-0.0005920532639889374,-0.00013555935254540107,0.00010531404907677445,-0.0011894380675394225,0.0003266112500877876,-0.0004069229620685816,-0.0007540075586846906
B4galnt3,-0.000134538518011657,2.3609774496484873e-05,9.800511511459503e-05,-0.00023343441750564445,-0.00017068625750264702,-0.00039521134601252437,-0.0011600762412979865,-0.0005671708456755426,-0.0008916658217956601,-0.000948407906152551
Ccdc9,-0.00019253358116701997,-0.00027319064201467306,0.00010207344927283456,-0.0005940349365171536,-0.00017736221368061297,-0.0005060636732600653,-0.00047945734178427403,-0.00017805086033121598,-0.0004969062590910096,-0.0011341732936224589
Cldn5,-3.27367468902111e-05,-5.872003157052751e-05,0.0001661437695385301,-0.00032309328970608794,-0.00014478924125921997,-0.0003981901878366775,-0.0010842405042377893,-0.0006979421335287116,-0.0008579411476954997,-0.0009390503396970942
Mdfic,-0.00015929537680780197,7.791790285759425e-05,-2.5318648001457286e-05,-0.0013259696072850644,-7.946438938020258e-05,-0.0007134276941461479,-0.0012471637409815033,-0.00021257202172944657,-0.0006583060470521132,-0.0004496162985915189
Mettl18,-0.00014196118813014,-7.63338085906242e-05,0.00013287349331317957,-0.0002067221534085424,-0.000160325103185898,-0.0003903862732441072,-0.0010290125737893935,-0.0006620040715506417,-0.0009812709734188599,-0.0009340428457259227
Wapl,-0.0005277383599435613,-0.0005707790111835431,-2.27738892636795e-05,-0.0017508672099178417,-0.00016939572804888198,0.002629511413367177,-0.0009261462478437308,0.0008744872907726801,-0.0006818481837170819,0.002683964494786453
Dicer1,-0.00043247900772153195,-0.0006525490450390438,0.0006760182444689695,4.656065166770331e-05,-0.00020793288639731807,0.00040719309797273683,-0.0008923425628817482,0.0014814579336390982,-0.00033800058629586985,0.0002603672163248952
